

-12.04	-25.44	0.251472591
-12.04	-21.12	0.221950799
-12.04	-16.8	0.195846095
-12.04	-12.48	0.172996293
-12.04	-8.16	0.153247212
-12.04	-3.84	0.136452266
-12.04	0.48	0.122472107
-12.04	4.8	0.111174251
-12.04	9.12	0.102432721
-12.04	13.44	0.096127707
-12.04	17.76	0.092145224
-12.04	22.08	0.090376826
-12.04	26.4	0.090719264
-12.04	30.72	0.093074242
-12.04	35.04	0.097348116
-12.04	39.36	0.103451658
-12.04	43.68	0.111299805
-12.04	48	0.120811427
		
-8.944	-38.4	0.398704672
-8.944	-34.08	0.356648994
-8.944	-29.76	0.318562496
-8.944	-25.44	0.284256244
-8.944	-21.12	0.253550463
-8.944	-16.8	0.226274145
-8.944	-12.48	0.202264689
-8.944	-8.16	0.181367496
-8.944	-3.84	0.163435612
-8.944	0.48	0.148329332
-8.944	4.8	0.135915845
-8.944	9.12	0.126068873
-8.944	13.44	0.11866834
-8.944	17.76	0.113600018
-8.944	22.08	0.110755231
-8.944	26.4	0.110030548
-8.944	30.72	0.111327489
-8.944	35.04	0.114552274
-8.944	39.36	0.119615535
-8.944	43.68	0.126432103
-8.944	48	0.134920754
		
-5.848	-38.4	0.436042699
-5.848	-34.08	0.39277285
-5.848	-29.76	0.35348624
-5.848	-25.44	0.317993463
-5.848	-21.12	0.286114271
-5.848	-16.8	0.25767719
-5.848	-12.48	0.232519172
-5.848	-8.16	0.210485196
-5.848	-3.84	0.191427908
-5.848	0.48	0.175207229
-5.848	4.8	0.161690005
-5.848	9.12	0.150749638
-5.848	13.44	0.142265758
-5.848	17.76	0.13612388
-5.848	22.08	0.132215083
-5.848	26.4	0.130435728
-5.848	30.72	0.130687147
-5.848	35.04	0.132875388
-5.848	39.36	0.136910945
-5.848	43.68	0.142708513
-5.848	48	0.150186771
		
-2.752	-38.4	0.474290725
-2.752	-34.08	0.429815943
-2.752	-29.76	0.389338791
-2.752	-25.44	0.352669362
-2.752	-21.12	0.319626913
-2.752	-16.8	0.290039488
-2.752	-12.48	0.263743576
-2.752	-8.16	0.240583712
-2.752	-3.84	0.220412115
-2.752	0.48	0.203088323
-2.752	4.8	0.188478812
-2.752	9.12	0.176456648
-2.752	13.44	0.166901152
-2.752	17.76	0.159697554
-2.752	22.08	0.154736687
-2.752	26.4	0.151914676
-2.752	30.72	0.151132647
-2.752	35.04	0.152296468
-2.752	39.36	0.155316468
-2.752	43.68	0.160107207
-2.752	48	0.166587236
		
0.344	-38.4	0.513435648
0.344	-34.08	0.467764807
0.344	-29.76	0.426106296
0.344	-25.44	0.388269695
0.344	-21.12	0.354073751
0.344	-16.8	0.323346005
0.344	-12.48	0.295922456
0.344	-8.16	0.271647178
0.344	-3.84	0.250371959
0.344	0.48	0.231955917
0.344	4.8	0.216265146
0.344	9.12	0.203172365
0.344	13.44	0.19255656
0.344	17.76	0.184302668
0.344	22.08	0.178301247
0.344	26.4	0.174448174
0.344	30.72	0.172644364
0.344	35.04	0.172795476
0.344	39.36	0.174811665
0.344	43.68	0.178607338
0.344	48	0.184100908
		
3.44	-38.4	0.553464936
3.44	-34.08	0.506606547
3.44	-29.76	0.4637755
3.44	-25.44	0.424780847
3.44	-21.12	0.389440791
3.44	-16.8	0.357582362
3.44	-12.48	0.329041049
3.44	-8.16	0.303660451
3.44	-3.84	0.281291892
3.44	0.48	0.261794066
3.44	4.8	0.245032668
3.44	9.12	0.230880047
3.44	13.44	0.219214842
3.44	17.76	0.209921674
3.44	22.08	0.202890816
3.44	26.4	0.198017884
3.44	30.72	0.195203554
3.44	35.04	0.194353276
3.44	39.36	0.195377013
3.44	43.68	0.198188999
3.44	48	0.202707499
		
6.536	-38.4	0.594366581
6.536	-34.08	0.54632883
6.536	-29.76	0.502333735
6.536	-25.44	0.462189794
6.536	-21.12	0.425714659
6.536	-16.8	0.392734821
6.536	-12.48	0.363085251
6.536	-8.16	0.336609049
6.536	-3.84	0.313157064
6.536	0.48	0.292587547
6.536	4.8	0.274765775
6.536	9.12	0.259563704
6.536	13.44	0.246859623
6.536	17.76	0.236537817
6.536	22.08	0.22848826
6.536	26.4	0.222606289
6.536	30.72	0.218792326
6.536	35.04	0.216951599
6.536	39.36	0.216993865
6.536	43.68	0.218833177
6.536	48	0.222387636
		
9.632	-38.4	0.6361291
9.632	-34.08	0.58691986
9.632	-29.76	0.541768879
9.632	-25.44	0.500484085
9.632	-21.12	0.462882568
9.632	-16.8	0.428790259
9.632	-12.48	0.398041594
9.632	-8.16	0.37047915
9.632	-3.84	0.3459533
9.632	0.48	0.324321822
9.632	4.8	0.305449563
9.632	9.12	0.289208077
9.632	13.44	0.27547528
9.632	17.76	0.26413511
9.632	22.08	0.255077222
9.632	26.4	0.248196664
9.632	30.72	0.243393596
9.632	35.04	0.240573001
9.632	39.36	0.239644424
9.632	43.68	0.240521722
9.632	48	0.243122813
		
12.728	-38.4	0.678741507
12.728	-34.08	0.628368349
12.728	-29.76	0.582069344
12.728	-25.44	0.539651824
12.728	-21.12	0.500932301
12.728	-16.8	0.465736134
12.728	-12.48	0.433897203
12.728	-8.16	0.405257554
12.728	-3.84	0.379667054
12.728	0.48	0.356983006
12.728	4.8	0.337069808
12.728	9.12	0.319798593
12.728	13.44	0.305046889
12.728	17.76	0.29269828
12.728	22.08	0.282642084
12.728	26.4	0.274773049
12.728	30.72	0.268991053
12.728	35.04	0.265200831
12.728	39.36	0.263311694
12.728	43.68	0.263237294
12.728	48	0.26489536
		
15.824	-38.4	0.7221933
15.824	-34.08	0.670663521
15.824	-29.76	0.623224057
15.824	-25.44	0.579681645
15.824	-21.12	0.539852191
15.824	-16.8	0.503560471
15.824	-12.48	0.470639789
15.824	-8.16	0.440931653
15.824	-3.84	0.414285399
15.824	0.48	0.390557847
15.824	4.8	0.369612926
15.824	9.12	0.351321343
15.824	13.44	0.335560215
15.824	17.76	0.322212758
15.824	22.08	0.311167945
15.824	26.4	0.302320209
15.824	30.72	0.295569133
15.824	35.04	0.290819189
15.824	39.36	0.28797945
15.824	43.68	0.286963341
15.824	48	0.287688406
		
18.92	-38.4	0.766474443
18.92	-34.08	0.713795068
18.92	-29.76	0.665222445
18.92	-25.44	0.620562688
18.92	-21.12	0.579631096
18.92	-16.8	0.542251833
18.92	-12.48	0.508257625
18.92	-8.16	0.477489412
18.92	-3.84	0.449795999
18.92	0.48	0.425033698
18.92	4.8	0.403065963
18.92	9.12	0.383763048
18.92	13.44	0.367001667
18.92	17.76	0.352664636
18.92	22.08	0.340640582
18.92	26.4	0.330823598
18.92	30.72	0.323112974
18.92	35.04	0.317412903
18.92	39.36	0.3136322
18.92	43.68	0.311684068
18.92	48	0.311485834
		
22.016	-38.4	0.811575352
22.016	-34.08	0.757753152
22.016	-29.76	0.708054407
22.016	-25.44	0.662284596
22.016	-21.12	0.620258382
22.016	-16.8	0.581799312
22.016	-12.48	0.546739514
22.016	-8.16	0.514919352
22.016	-3.84	0.486187083
22.016	0.48	0.460398492
22.016	4.8	0.437416552
22.016	9.12	0.417111052
22.016	13.44	0.399358277
22.016	17.76	0.384040649
22.016	22.08	0.371046419
22.016	26.4	0.360269343
22.016	30.72	0.3516084
22.016	35.04	0.344967489
22.016	39.36	0.340255164
22.016	43.68	0.337384388
22.016	48	0.336272265
		
25.112	-38.4	0.85748688
25.112	-34.08	0.802528391
25.112	-29.76	0.751710312
25.112	-25.44	0.704837477
25.112	-21.12	0.6617239
25.112	-16.8	0.622192493
25.112	-12.48	0.586074776
25.112	-8.16	0.55321052
25.112	-3.84	0.523447417
25.112	0.48	0.496640721
25.112	4.8	0.472652898
25.112	9.12	0.451353274
25.112	13.44	0.432617681
25.112	17.76	0.416328141
25.112	22.08	0.402372515
25.112	26.4	0.390644214
25.112	30.72	0.381041885
25.112	35.04	0.373469134
25.112	39.36	0.367834239
25.112	43.68	0.36404991
25.112	48	0.362033026
		
28.208	-38.4	0.904200301
28.208	-34.08	0.848111831
28.208	-29.76	0.796180977
28.208	-25.44	0.74821191
28.208	-21.12	0.704017982
28.208	-16.8	0.663421463
28.208	-12.48	0.626253237
28.208	-8.16	0.592352479
28.208	-3.84	0.561566303
28.208	0.48	0.533749416
28.208	4.8	0.508763767
28.208	9.12	0.486478201
28.208	13.44	0.466768096
28.208	17.76	0.449515046
28.208	22.08	0.434606527
28.208	26.4	0.421935585
28.208	30.72	0.411400531
28.208	35.04	0.402904659
28.208	39.36	0.396355968
28.208	43.68	0.391666905
28.208	48	0.388754111
		
31.304	-38.4	0.951707312
31.304	-34.08	0.89449495
31.304	-29.76	0.841457655
31.304	-25.44	0.792398914
31.304	-21.12	0.747131414
31.304	-16.8	0.705476762
31.304	-12.48	0.667265203
31.304	-8.16	0.632335286
31.304	-3.84	0.600533545
31.304	0.48	0.571714125
31.304	4.8	0.54573845
31.304	9.12	0.522474863
31.304	13.44	0.501798282
31.304	17.76	0.483589872
31.304	22.08	0.467736697
31.304	26.4	0.454131432
31.304	30.72	0.442672045
31.304	35.04	0.43326151
31.304	39.36	0.425807531
31.304	43.68	0.420222282
31.304	48	0.416422165
		
34.4	-38.4	1
34.4	-34.08	0.941669632
34.4	-29.76	0.887532015
34.4	-25.44	0.83738995
34.4	-21.12	0.791055434
34.4	-16.8	0.748349401
34.4	-12.48	0.709101441
34.4	-8.16	0.673149477
34.4	-3.84	0.640339438
34.4	0.48	0.6105249
34.4	4.8	0.583566748
34.4	9.12	0.559332818
34.4	13.44	0.537697552
34.4	17.76	0.518541666
34.4	22.08	0.501751818
34.4	26.4	0.487220298
34.4	30.72	0.474844713
34.4	35.04	0.464527712
34.4	39.36	0.456176699
34.4	43.68	0.449703565
34.4	48	0.445024459
