 -27.5200000000 -38.4000000000    .0542224259
 -27.5200000000 -34.0800000000    .0531094881
 -27.5200000000 -29.7600000000    .0521219158
 -27.5200000000 -25.4400000000    .0512537003
 -27.5200000000 -21.1200000000    .0504991274
 -27.5200000000 -16.8000000000    .0498527631
 -27.5200000000 -12.4800000000    .0493094405
 -27.5200000000  -8.1600000000    .0488642472
 -27.5200000000  -3.8400000000    .0485125116
 -27.5200000000    .4800000000    .0482497913
 -27.5200000000   4.8000000000    .0480718607
 -27.5200000000   9.1200000000    .0479746995
 -27.5200000000  13.4400000000    .0479544817
 -27.5200000000  17.7600000000    .0480075655
 -27.5200000000  22.0800000000    .0481304826
 -27.5200000000  26.4000000000    .0483199295
 -27.5200000000  30.7200000000    .0485727579
 -27.5200000000  35.0400000000    .0488859666
 -27.5200000000  39.3600000000    .0492566933
 -27.5200000000  43.6800000000    .0496822073
 -27.5200000000  48.0000000000    .0501599020

 -24.4240000000 -38.4000000000    .0552392460
 -24.4240000000 -34.0800000000    .0540851167
 -24.4240000000 -29.7600000000    .0530567369
 -24.4240000000 -25.4400000000    .0521480872
 -24.4240000000 -21.1200000000    .0513534424
 -24.4240000000 -16.8000000000    .0506673584
 -24.4240000000 -12.4800000000    .0500846585
 -24.4240000000  -8.1600000000    .0496004210
 -24.4240000000  -3.8400000000    .0492099661
 -24.4240000000    .4800000000    .0489088437
 -24.4240000000   4.8000000000    .0486928214
 -24.4240000000   9.1200000000    .0485578730
 -24.4240000000  13.4400000000    .0485001675
 -24.4240000000  17.7600000000    .0485160586
 -24.4240000000  22.0800000000    .0486020744
 -24.4240000000  26.4000000000    .0487549085
 -24.4240000000  30.7200000000    .0489714103
 -24.4240000000  35.0400000000    .0492485770
 -24.4240000000  39.3600000000    .0495835453
 -24.4240000000  43.6800000000    .0499735838
 -24.4240000000  48.0000000000    .0504160859

 -21.3280000000 -38.4000000000    .0562883325
 -21.3280000000 -34.0800000000    .0550933989
 -21.3280000000 -29.7600000000    .0540246109
 -21.3280000000 -25.4400000000    .0530759377
 -21.3280000000 -21.1200000000    .0522416424
 -21.3280000000 -16.8000000000    .0515162696
 -21.3280000000 -12.4800000000    .0508946321
 -21.3280000000  -8.1600000000    .0503717982
 -21.3280000000  -3.8400000000    .0499430788
 -21.3280000000    .4800000000    .0496040154
 -21.3280000000   4.8000000000    .0493503681
 -21.3280000000   9.1200000000    .0491781038
 -21.3280000000  13.4400000000    .0490833857
 -21.3280000000  17.7600000000    .0490625621
 -21.3280000000  22.0800000000    .0491121571
 -21.3280000000  26.4000000000    .0492288604
 -21.3280000000  30.7200000000    .0494095185
 -21.3280000000  35.0400000000    .0496511263
 -21.3280000000  39.3600000000    .0499508186
 -21.3280000000  43.6800000000    .0503058629
 -21.3280000000  48.0000000000    .0507136518

 -18.2320000000 -38.4000000000    .0573691377
 -18.2320000000 -34.0800000000    .0561337696
 -18.2320000000 -29.7600000000    .0550249552
 -18.2320000000 -25.4400000000    .0540366513
 -18.2320000000 -21.1200000000    .0531631086
 -18.2320000000 -16.8000000000    .0523988598
 -18.2320000000 -12.4800000000    .0517387061
 -18.2320000000  -8.1600000000    .0511777049
 -18.2320000000  -3.8400000000    .0507111574
 -18.2320000000    .4800000000    .0503345957
 -18.2320000000   4.8000000000    .0500437714
 -18.2320000000   9.1200000000    .0498346440
 -18.2320000000  13.4400000000    .0497033700
 -18.2320000000  17.7600000000    .0496462919
 -18.2320000000  22.0800000000    .0496599286
 -18.2320000000  26.4000000000    .0497409654
 -18.2320000000  30.7200000000    .0498862453
 -18.2320000000  35.0400000000    .0500927600
 -18.2320000000  39.3600000000    .0503576420
 -18.2320000000  43.6800000000    .0506781570
 -18.2320000000  48.0000000000    .0510516961

 -15.1360000000 -38.4000000000    .0584811372
 -15.1360000000 -34.0800000000    .0572056881
 -15.1360000000 -29.7600000000    .0560572126
 -15.1360000000 -25.4400000000    .0550296540
 -15.1360000000 -21.1200000000    .0541172502
 -15.1360000000 -16.8000000000    .0533145207
 -15.1360000000 -12.4800000000    .0526162548
 -15.1360000000  -8.1600000000    .0520174983
 -15.1360000000  -3.8400000000    .0515135414
 -15.1360000000    .4800000000    .0510999063
 -15.1360000000   4.8000000000    .0507723356
 -15.1360000000   9.1200000000    .0505267805
 -15.1360000000  13.4400000000    .0503593900
 -15.1360000000  17.7600000000    .0502665002
 -15.1360000000  22.0800000000    .0502446239
 -15.1360000000  26.4000000000    .0502904417
 -15.1360000000  30.7200000000    .0504007920
 -15.1360000000  35.0400000000    .0505726631
 -15.1360000000  39.3600000000    .0508031844
 -15.1360000000  43.6800000000    .0510896191
 -15.1360000000  48.0000000000    .0514293565

 -12.0400000000 -38.4000000000    .0596238292
 -12.0400000000 -34.0800000000    .0583086374
 -12.0400000000 -29.7600000000    .0571208503
 -12.0400000000 -25.4400000000    .0560543973
 -12.0400000000 -21.1200000000    .0551035023
 -12.0400000000 -16.8000000000    .0542626715
 -12.0400000000 -12.4800000000    .0535266809
 -12.0400000000  -8.1600000000    .0528905643
 -12.0400000000  -3.8400000000    .0523496002
 -12.0400000000    .4800000000    .0518993002
 -12.0400000000   4.8000000000    .0515353970
 -12.0400000000   9.1200000000    .0512538329
 -12.0400000000  13.4400000000    .0510507488
 -12.0400000000  17.7600000000    .0509224733
 -12.0400000000  22.0800000000    .0508655133
 -12.0400000000  26.4000000000    .0508765432
 -12.0400000000  30.7200000000    .0509523969
 -12.0400000000  35.0400000000    .0510900581
 -12.0400000000  39.3600000000    .0512866528
 -12.0400000000  43.6800000000    .0515394411
 -12.0400000000  48.0000000000    .0518458098

  -8.9440000000 -38.4000000000    .0607967329
  -8.9440000000 -34.0800000000    .0594421223
  -8.9440000000 -29.7600000000    .0582153587
  -8.9440000000 -25.4400000000    .0571103566
  -8.9440000000 -21.1200000000    .0561213254
  -8.9440000000 -16.8000000000    .0552427570
  -8.9440000000 -12.4800000000    .0544694140
  -8.9440000000  -8.1600000000    .0537963168
  -8.9440000000  -3.8400000000    .0532187320
  -8.9440000000    .4800000000    .0527321597
  -8.9440000000   4.8000000000    .0523323221
  -8.9440000000   9.1200000000    .0520151518
  -8.9440000000  13.4400000000    .0517767811
  -8.9440000000  17.7600000000    .0516135308
  -8.9440000000  22.0800000000    .0515219004
  -8.9440000000  26.4000000000    .0514985584
  -8.9440000000  30.7200000000    .0515403328
  -8.9440000000  35.0400000000    .0516442029
  -8.9440000000  39.3600000000    .0518072902
  -8.9440000000  43.6800000000    .0520268514
  -8.9440000000  48.0000000000    .0523002703

  -5.8480000000 -38.4000000000    .0619993883
  -5.8480000000 -34.0800000000    .0606056693
  -5.8480000000 -29.7600000000    .0593402502
  -5.8480000000 -25.4400000000    .0581970302
  -5.8480000000 -21.1200000000    .0571702035
  -5.8480000000 -16.8000000000    .0562542470
  -5.8480000000 -12.4800000000    .0554439089
  -5.8480000000  -8.1600000000    .0547341960
  -5.8480000000  -3.8400000000    .0541203620
  -5.8480000000    .4800000000    .0535978950
  -5.8480000000   4.8000000000    .0531625061
  -5.8480000000   9.1200000000    .0528101176
  -5.8480000000  13.4400000000    .0525368524
  -5.8480000000  17.7600000000    .0523390229
  -5.8480000000  22.0800000000    .0522131208
  -5.8480000000  26.4000000000    .0521558079
  -5.8480000000  30.7200000000    .0521639061
  -5.8480000000  35.0400000000    .0522343892
  -5.8480000000  39.3600000000    .0523643742
  -5.8480000000  43.6800000000    .0525511135
  -5.8480000000  48.0000000000    .0527919877

  -2.7520000000 -38.4000000000    .0632313547
  -2.7520000000 -34.0800000000    .0617988249
  -2.7520000000 -29.7600000000    .0604950585
  -2.7520000000 -25.4400000000    .0593139386
  -2.7520000000 -21.1200000000    .0582496435
  -2.7520000000 -16.8000000000    .0572966345
  -2.7520000000 -12.4800000000    .0564496449
  -2.7520000000  -8.1600000000    .0557036672
  -2.7520000000  -3.8400000000    .0550539414
  -2.7520000000    .4800000000    .0544959432
  -2.7520000000   4.8000000000    .0540253718
  -2.7520000000   9.1200000000    .0536381387
  -2.7520000000  13.4400000000    .0533303568
  -2.7520000000  17.7600000000    .0530983294
  -2.7520000000  22.0800000000    .0529385402
  -2.7520000000  26.4000000000    .0528476434
  -2.7520000000  30.7200000000    .0528224543
  -2.7520000000  35.0400000000    .0528599409
  -2.7520000000  39.3600000000    .0529572149
  -2.7520000000  43.6800000000    .0531115243
  -2.7520000000  48.0000000000    .0533202456

    .3440000000 -38.4000000000    .0644922101
    .3440000000 -34.0800000000    .0630211553
    .3440000000 -29.7600000000    .0616793374
    .3440000000 -25.4400000000    .0604606230
    .3440000000 -21.1200000000    .0593591739
    .3440000000 -16.8000000000    .0583694352
    .3440000000 -12.4800000000    .0574861245
    .3440000000  -8.1600000000    .0567042194
    .3440000000  -3.8400000000    .0560189460
    .3440000000    .4800000000    .0554257665
    .3440000000   4.8000000000    .0549203678
    .3440000000   9.1200000000    .0544986502
    .3440000000  13.4400000000    .0541567158
    .3440000000  17.7600000000    .0538908585
    .3440000000  22.0800000000    .0536975531
    .3440000000  26.4000000000    .0535734459
    .3440000000  30.7200000000    .0535153453
    .3440000000  35.0400000000    .0535202126
    .3440000000  39.3600000000    .0535851539
    .3440000000  43.6800000000    .0537074123
    .3440000000  48.0000000000    .0538843598

   3.4400000000 -38.4000000000    .0657815508
   3.4400000000 -34.0800000000    .0642722452
   3.4400000000 -29.7600000000    .0628926600
   3.4400000000 -25.4400000000    .0616366448
   3.4400000000 -21.1200000000    .0604983439
   3.4400000000 -16.8000000000    .0594721860
   3.4400000000 -12.4800000000    .0585528722
   3.4400000000  -8.1600000000    .0577353648
   3.4400000000  -3.8400000000    .0570148750
   3.4400000000    .4800000000    .0563868513
   3.4400000000   4.8000000000    .0558469678
   3.4400000000   9.1200000000    .0553911128
