34.4	48	0.319635077
34.4	38.4	0.351430246
34.4	28.8	0.391739531
34.4	19.2	0.446807419
34.4	9.6	0.501937115
34.4	0	0.572249354
34.4	-9.6	0.680147639
34.4	-19.2	0.773781963
34.4	-28.8	0.870642229
34.4	-38.4	1
		
27.52	48	0.361558311
27.52	38.4	0.293918463
27.52	28.8	0.351146819
27.52	19.2	0.369267911
27.52	9.6	0.451252
27.52	0	0.527886308
27.52	-9.6	0.611261734
27.52	-19.2	0.718460133
27.52	-28.8	0.812540988
27.52	-38.4	0.91778387
		
20.64	48	0.292268023
20.64	38.4	0.252024354
20.64	28.8	0.264919959
20.64	19.2	0.31187247
20.64	9.6	0.373926768
20.64	0	0.426670821
20.64	-9.6	0.525610988
20.64	-19.2	0.605498466
20.64	-28.8	0.725104889
20.64	-38.4	0.830966395
		
13.76	48	0.252680972
13.76	38.4	0.198630162
13.76	28.8	0.214402147
13.76	19.2	0.240962939
13.76	9.6	0.300318417
13.76	0	0.356102186
13.76	-9.6	0.44948976
13.76	-19.2	0.507632314
13.76	-28.8	0.589857607
13.76	-38.4	0.708973623
		
6.88	48	0.209186712
6.88	38.4	0.170580144
6.88	28.8	0.18206999
6.88	19.2	0.192322065
6.88	9.6	0.238215634
6.88	0	0.311796432
6.88	-9.6	0.399333271
6.88	-19.2	0.439440713
6.88	-28.8	0.558880798
6.88	-38.4	0.649881147
		
0	48	0.172052869
0	38.4	0.111088491
0	28.8	0.121120998
0	19.2	0.168909948
0	9.6	0.190744748
0	0	0.246023972
0	-9.6	0.303890639
0	-19.2	0.357660587
0	-28.8	0.442721716
0	-38.4	0.550733819
		
-6.88	48	0.114717557
-6.88	38.4	0.07556989
-6.88	28.8	0.093685483
-6.88	19.2	0.119310626
-6.88	9.6	0.161290515
-6.88	0	0.179714526
-6.88	-9.6	0.271231445
-6.88	-19.2	0.318350868
-6.88	-28.8	0.376947131
-6.88	-38.4	0.447881797
		
-13.76	48	0.096717384
-13.76	38.4	0.058434679
-13.76	28.8	0.034732867
-13.76	19.2	0.083696633
-13.76	9.6	0.115680577
-13.76	0	0.137907534
-13.76	-9.6	0.184430206
-13.76	-19.2	0.273849859
-13.76	-28.8	0.343135263
-13.76	-38.4	0.426512622
		
-20.64	48	0.077387292
-20.64	38.4	0.013496434
-20.64	28.8	0.046527566
-20.64	19.2	0.038256516
-20.64	9.6	0.069633489
-20.64	0	0.079881171
-20.64	-9.6	0.14793187
-20.64	-19.2	0.204786175
-20.64	-28.8	0.27722614
-20.64	-38.4	0.33853008
		
-27.52	48	0.031351899
-27.52	38.4	0.006801308
-27.52	28.8	0.004702585
-27.52	19.2	0
-27.52	9.6	0.009545468
-27.52	0	0.034049757
-27.52	-9.6	0.090396422
-27.52	-19.2	0.091213928
-27.52	-28.8	0.164866736
-27.52	-38.4	0.212290098
