    .0000000000    .0000000000   1.0000000000
    .0000000000 2.500000000E-4   8.0000000000
    .0000000000 5.000000000E-4   7.0000000000
    .0000000000 7.500000000E-4  25.0000000000
    .0000000000    .0010000000  58.0000000000
    .0000000000    .0012500000  86.0000000000
    .0000000000    .0015000000 119.0000000000
    .0000000000    .0017500000 159.0000000000
    .0000000000    .0020000000 165.0000000000
    .0000000000    .0022500000 178.0000000000
    .0000000000    .0025000000 188.0000000000
    .0000000000    .0027500000 185.0000000000
    .0000000000    .0030000000 201.0000000000
    .0000000000    .0032500000 179.0000000000
    .0000000000    .0035000000 149.0000000000
    .0000000000    .0037500000 171.0000000000
    .0000000000    .0040000000 154.0000000000
    .0000000000    .0042500000 149.0000000000
    .0000000000    .0045000000 140.0000000000
    .0000000000    .0047500000 125.0000000000
    .0000000000    .0050000000 138.0000000000

 2.500000000E-4    .0000000000    .0000000000
 2.500000000E-4 2.500000000E-4   1.0000000000
 2.500000000E-4 5.000000000E-4   5.0000000000
 2.500000000E-4 7.500000000E-4  14.0000000000
 2.500000000E-4    .0010000000  50.0000000000
 2.500000000E-4    .0012500000 102.0000000000
 2.500000000E-4    .0015000000 177.0000000000
 2.500000000E-4    .0017500000 214.0000000000
 2.500000000E-4    .0020000000 250.0000000000
 2.500000000E-4    .0022500000 281.0000000000
 2.500000000E-4    .0025000000 285.0000000000
 2.500000000E-4    .0027500000 339.0000000000
 2.500000000E-4    .0030000000 288.0000000000
 2.500000000E-4    .0032500000 316.0000000000
 2.500000000E-4    .0035000000 290.0000000000
 2.500000000E-4    .0037500000 260.0000000000
 2.500000000E-4    .0040000000 265.0000000000
 2.500000000E-4    .0042500000 255.0000000000
 2.500000000E-4    .0045000000 253.0000000000
 2.500000000E-4    .0047500000 246.0000000000
 2.500000000E-4    .0050000000 222.0000000000

 5.000000000E-4    .0000000000    .0000000000
 5.000000000E-4 2.500000000E-4    .0000000000
 5.000000000E-4 5.000000000E-4   1.0000000000
 5.000000000E-4 7.500000000E-4   6.0000000000
 5.000000000E-4    .0010000000  36.0000000000
 5.000000000E-4    .0012500000  78.0000000000
 5.000000000E-4    .0015000000 146.0000000000
 5.000000000E-4    .0017500000 244.0000000000
 5.000000000E-4    .0020000000 291.0000000000
 5.000000000E-4    .0022500000 390.0000000000
 5.000000000E-4    .0025000000 382.0000000000
 5.000000000E-4    .0027500000 425.0000000000
 5.000000000E-4    .0030000000 438.0000000000
 5.000000000E-4    .0032500000 409.0000000000
 5.000000000E-4    .0035000000 383.0000000000
 5.000000000E-4    .0037500000 392.0000000000
 5.000000000E-4    .0040000000 410.0000000000
 5.000000000E-4    .0042500000 385.0000000000
 5.000000000E-4    .0045000000 419.0000000000
 5.000000000E-4    .0047500000 358.0000000000
 5.000000000E-4    .0050000000 322.0000000000

 7.500000000E-4    .0000000000    .0000000000
 7.500000000E-4 2.500000000E-4    .0000000000
 7.500000000E-4 5.000000000E-4   1.0000000000
 7.500000000E-4 7.500000000E-4   3.0000000000
 7.500000000E-4    .0010000000  13.0000000000
 7.500000000E-4    .0012500000  52.0000000000
 7.500000000E-4    .0015000000 138.0000000000
 7.500000000E-4    .0017500000 175.0000000000
 7.500000000E-4    .0020000000 354.0000000000
 7.500000000E-4    .0022500000 451.0000000000
 7.500000000E-4    .0025000000 518.0000000000
 7.500000000E-4    .0027500000 557.0000000000
 7.500000000E-4    .0030000000 578.0000000000
 7.500000000E-4    .0032500000 585.0000000000
